UserID,Game,Action,Hours
284897982.0,Dota 2,play,2.1
203572706.0,F.E.A.R. Online,play,0.5
9180659.0,Space Engineers,play,321.0
9180659.0,PAYDAY 2,play,132.0
9180659.0,Natural Selection 2,play,94.0
9180659.0,Counter-Strike Global Offensive,play,72.0
9180659.0,Rust,play,58.0
9180659.0,Call of Duty Black Ops II - Multiplayer,play,40.0
9180659.0,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,36.0
9180659.0,Grey Goo,play,29.0
9180659.0,Planetary Annihilation,play,26.0
9180659.0,Evolve,play,18.2
9180659.0,"Warhammer 40,000 Dawn of War II",play,14.0
9180659.0,Robocraft,play,11.1
9180659.0,Left 4 Dead 2,play,10.1
9180659.0,"Warhammer 40,000 Dawn of War II  Retribution",play,9.8
9180659.0,Borderlands The Pre-Sequel,play,7.4
9180659.0,7 Days to Die,play,6.2
9180659.0,Unturned,play,5.4
9180659.0,Loadout,play,5.1
9180659.0,FTL Faster Than Light,play,3.9
9180659.0,Gratuitous Space Battles,play,2.6
9180659.0,Homeworld Remastered Collection,play,1.4
9180659.0,Company of Heroes 2,play,1.3
9180659.0,R.U.S.E,play,1.1
9180659.0,Empire Total War,play,1.1
9180659.0,Call of Duty Black Ops II,play,0.8
9180659.0,Call of Duty Ghosts,play,0.6
9180659.0,Counter-Strike Nexon Zombies,play,0.4
9180659.0,Team Fortress 2,play,0.2
9180659.0,Half-Life 2,play,0.2
9180659.0,DOOM 3 BFG Edition,play,0.1
33214968.0,Left 4 Dead 2,play,1243.0
33214968.0,Left 4 Dead,play,396.0
33214968.0,Plants vs. Zombies Game of the Year,play,113.0
33214968.0,The Darkness II,play,31.0
33214968.0,Star Wars - Battlefront II,play,18.8
33214968.0,Star Wars Republic Commando,play,12.2
33214968.0,BioShock,play,8.2
283840654.0,Dota 2,play,2.3
196886916.0,Dota 2,play,0.9
282529842.0,Team Fortress 2,play,2.3
282529842.0,Unturned,play,2.2
282529842.0,Marvel Heroes 2015,play,0.3
238411966.0,Dota 2,play,19.2
2531540.0,Serious Sam HD The First Encounter,play,8.3
2531540.0,Counter-Strike Source,play,1.2
2531540.0,Ricochet,play,1.1
2531540.0,Half-Life 2,play,1.1
2531540.0,Mare Nostrum,play,0.6
302665101.0,Dota 2,play,4.0
141160698.0,Arma 3,play,253.0
141160698.0,Wargame Red Dragon,play,207.0
141160698.0,War Thunder,play,207.0
141160698.0,Arma 2 Operation Arrowhead,play,114.0
141160698.0,Rising Storm/Red Orchestra 2 Multiplayer,play,81.0
141160698.0,Europa Universalis IV,play,70.0
141160698.0,Insurgency,play,34.0
141160698.0,Arma 2 Operation Arrowhead Beta (Obsolete),play,19.0
141160698.0,Game Dev Tycoon,play,8.8
141160698.0,Company of Heroes (New Steam Version),play,5.0
141160698.0,PlanetSide 2,play,2.7
141160698.0,Verdun,play,2.5
141160698.0,Arma 2,play,2.0
141160698.0,Arma Cold War Assault,play,0.6
141160698.0,Arma 2 Private Military Company,play,0.3
141160698.0,Arma 2 British Armed Forces,play,0.2
46542904.0,Half-Life Blue Shift,play,2.4
46542904.0,Half-Life Opposing Force,play,1.4
46542904.0,Half-Life,play,0.5
46542904.0,Team Fortress Classic,play,0.2
287848624.0,Call of Duty Black Ops III,play,9.2
287848624.0,Borderlands 2,play,3.4
287848624.0,Grand Theft Auto V,play,1.4
224988881.0,Day of Defeat Source,play,8.1
98951804.0,Team Fortress 2,play,9.5
131539267.0,Infestation Survivor Stories,play,90.0
131539267.0,Aftermath,play,28.0
131539267.0,Heroes & Generals,play,0.5
232662797.0,Counter-Strike Global Offensive,play,1.7
242267002.0,Counter-Strike Global Offensive,play,1.9
239816635.0,Besiege,play,2.6
239816635.0,LEGO Worlds,play,0.7
71574303.0,Team Fortress 2,play,12.6
145508370.0,Dota 2,play,2.3
187478430.0,Dota 2,play,0.9
85526871.0,Worms Reloaded,play,15.5
185412742.0,Total War ROME II - Emperor Edition,play,1.8
185412742.0,Dogfight 1942,play,0.8
185412742.0,Sid Meier's Civilization V,play,0.6
169577811.0,Dota 2,play,1.3
189813843.0,Counter-Strike Global Offensive,play,1204.0
189813843.0,Rust,play,238.0
189813843.0,Arma 2 Operation Arrowhead,play,107.0
189813843.0,Grand Theft Auto V,play,75.0
189813843.0,H1Z1,play,57.0
189813843.0,Miscreated,play,8.6
189813843.0,Hurtworld,play,1.4
189813843.0,APB Reloaded,play,1.4
189813843.0,Dirty Bomb,play,0.8
189813843.0,Arma 2 Operation Arrowhead Beta (Obsolete),play,0.3
189813843.0,Arma 2,play,0.1
127461395.0,Dota 2,play,3481.0
127461395.0,Counter-Strike Global Offensive,play,314.0
77864647.0,MLB Front Office Manager,play,2.3
1423371.0,Counter-Strike Global Offensive,play,241.0
159677499.0,Insurgency,play,46.0
159677499.0,Total War SHOGUN 2,play,43.0
159677499.0,Left 4 Dead 2,play,31.0
159677499.0,PAYDAY 2,play,14.4
159677499.0,Kerbal Space Program,play,12.9
159677499.0,Company of Heroes (New Steam Version),play,9.3
159677499.0,Men of War Assault Squad 2,play,8.4
159677499.0,Star Wars - Battlefront II,play,3.2
159677499.0,Sniper Elite V2,play,1.2
159677499.0,No More Room in Hell,play,0.9
139015518.0,BattleBlock Theater,play,20.0
139015518.0,Don't Starve,play,8.8
84236369.0,Spore,play,265.0
84236369.0,Sid Meier's Civilization V,play,124.0
49312497.0,Counter-Strike Source,play,4676.0
49312497.0,Counter-Strike Global Offensive,play,1477.0
49312497.0,Counter-Strike,play,90.0
49312497.0,Call of Duty Modern Warfare 2,play,32.0
49312497.0,Prince of Persia The Forgotten Sands,play,25.0
49312497.0,Counter-Strike Condition Zero,play,19.1
49312497.0,Call of Duty Modern Warfare 2 - Multiplayer,play,10.4
49312497.0,Supreme Commander,play,2.5
49312497.0,Zombie Panic Source,play,1.7
49312497.0,Half-Life 2 Deathmatch,play,1.6
49312497.0,Counter-Strike Condition Zero Deleted Scenes,play,1.3
49312497.0,Heroes & Generals,play,0.8
49312497.0,Half-Life 2 Lost Coast,play,0.6
49312497.0,Day of Defeat,play,0.3
49312497.0,Insurgency Modern Infantry Combat,play,0.2
125108218.0,Call of Duty Black Ops,play,42.0
285664668.0,Dota 2,play,143.0
97006419.0,Team Fortress 2,play,1.0
288787646.0,Dota 2,play,1.9
192105970.0,Don't Starve Together Beta,play,7.3
192105970.0,Unturned,play,5.8
192105970.0,Portal 2,play,4.5
192105970.0,SMITE,play,4.1
192105970.0,Dragon Nest Europe,play,4.0
192105970.0,Alice Madness Returns,play,3.3
192105970.0,Chivalry Medieval Warfare,play,2.7
192105970.0,Tabletop Simulator,play,2.3
192105970.0,SpeedRunners,play,2.1
192105970.0,Starbound,play,2.0
192105970.0,Castle Crashers,play,2.0
192105970.0,Dota 2,play,1.6
192105970.0,Garry's Mod,play,1.3
192105970.0,Counter-Strike Global Offensive,play,1.2
192105970.0,Everlasting Summer,play,0.7
192105970.0,Super Crate Box,play,0.6
192105970.0,Toribash,play,0.3
106986812.0,Assassin's Creed Revelations,play,26.0
106986812.0,BioShock Infinite,play,14.2
106986812.0,Dishonored,play,8.2
106986812.0,Brothers - A Tale of Two Sons,play,5.6
106986812.0,Transistor,play,5.4
106986812.0,Mark of the Ninja,play,5.0
106986812.0,Divinity Original Sin,play,4.1
106986812.0,Portal,play,3.8
106986812.0,Castle Crashers,play,2.5
106986812.0,Strike Vector,play,2.2
106986812.0,FTL Faster Than Light,play,1.9
106986812.0,Sid Meier's Civilization V,play,1.2
106986812.0,Team Fortress 2,play,0.7
106986812.0,Banished,play,0.7
106986812.0,Grim Dawn,play,0.1
71632904.0,Sid Meier's Civilization V,play,9.8
78071174.0,Call of Duty Black Ops,play,4.1
248076396.0,Kingdom Wars,play,15.8
220217607.0,Dota 2,play,711.0
260455932.0,Team Fortress 2,play,0.1
114751336.0,Team Fortress 2,play,0.7
213610494.0,Counter-Strike Global Offensive,play,717.0
213610494.0,Robocraft,play,13.9
213610494.0,ArcheAge,play,11.5
213610494.0,Time Clickers,play,6.6
213610494.0,Trove,play,5.5
213610494.0,Dirty Bomb,play,3.7
213610494.0,Defiance,play,2.1
213610494.0,Echo of Soul,play,1.7
213610494.0,Fishing Planet,play,1.4
213610494.0,Brick-Force,play,1.2
213610494.0,Warface,play,0.6
213610494.0,Fallen Earth,play,0.2
213610494.0,Sakura Clicker,play,0.2
213610494.0,Guns and Robots,play,0.1
87909217.0,DC Universe Online,play,3.4
83355221.0,Empire Total War,play,86.0
82112070.0,Call of Duty Modern Warfare 2 - Multiplayer,play,80.0
82112070.0,Borderlands 2,play,17.2
82112070.0,Dota 2,play,14.7
82112070.0,Call of Duty Modern Warfare 2,play,2.2
82112070.0,Counter-Strike Source,play,1.9
148833344.0,Dota 2,play,1989.0
231060378.0,Counter-Strike Global Offensive,play,154.0
231060378.0,Nosgoth,play,4.4
231060378.0,BLOCKADE 3D,play,0.9
231060378.0,Trove,play,0.4
201506696.0,Dota 2,play,4.6
198782797.0,Dota 2,play,8.1
86997363.0,RaceRoom Racing Experience ,play,0.7
86997363.0,Battle for Graxia,play,0.5
52093628.0,Anna - Extended Edition,play,7.0
102154135.0,Men of War Assault Squad 2,play,44.0
102154135.0,Total War SHOGUN 2,play,22.0
217099682.0,Unturned,play,1.7
217099682.0,Robocraft,play,1.1
217099682.0,Passing Pineview Forest,play,0.5
217099682.0,Kingdom Wars,play,0.4
217099682.0,APB Reloaded,play,0.2
217099682.0,sZone-Online,play,0.1
217099682.0,PAYDAY The Web Series - Episode 1,play,0.1
226928441.0,Hatoful Boyfriend,play,1.2
226928441.0,Guilty Gear X2 #Reload,play,0.8
226928441.0,Ori and the Blind Forest,play,0.5
226928441.0,Sakura Clicker,play,0.3
207468782.0,Dota 2,play,1.1
71390526.0,Crusader Kings II,play,760.0
71390526.0,Sid Meier's Civilization IV Beyond the Sword,play,473.0
71390526.0,Fallout New Vegas,play,141.0
71390526.0,The Elder Scrolls V Skyrim,play,136.0
71390526.0,Fallout 4,play,102.0
71390526.0,Far Cry 4,play,58.0
71390526.0,Saints Row The Third,play,48.0
71390526.0,Sid Meier's Civilization V,play,47.0
71390526.0,Game of Thrones - A Telltale Games Series,play,44.0
71390526.0,Vampire The Masquerade - Bloodlines,play,40.0
71390526.0,The Wolf Among Us,play,39.0
71390526.0,Surgeon Simulator,play,31.0
71390526.0,The Elder Scrolls III Morrowind,play,25.0
71390526.0,The Elder Scrolls IV Oblivion ,play,22.0
71390526.0,The Forest,play,21.0
71390526.0,LISA,play,16.4
71390526.0,Team Fortress 2,play,14.9
71390526.0,Half-Life,play,12.6
71390526.0,Lakeview Cabin Collection,play,12.1
71390526.0,Spec Ops The Line,play,11.4
71390526.0,Outlast,play,10.4
71390526.0,PAYDAY The Heist,play,8.4
71390526.0,Project Zomboid,play,7.7
71390526.0,BioShock,play,7.3
71390526.0,Portal 2,play,6.7
71390526.0,PlanetSide 2,play,6.6
71390526.0,Guns of Icarus Online,play,6.4
71390526.0,The Ship,play,6.4
71390526.0,Sid Meier's Civilization IV,play,6.1
71390526.0,Fallout 2,play,5.2
71390526.0,Dungeon Defenders,play,5.1
71390526.0,IL-2 Sturmovik 1946,play,3.9
71390526.0,The Long Dark,play,3.5
71390526.0,Portal,play,3.0
71390526.0,Don't Starve Together Beta,play,2.2
71390526.0,Tropico 3 - Steam Special Edition,play,2.2
71390526.0,Darkest Hour A Hearts of Iron Game,play,2.0
71390526.0,Subnautica,play,1.8
71390526.0,Garry's Mod,play,1.6
71390526.0,Sid Meier's Civilization III Complete,play,1.6
71390526.0,Unturned,play,1.5
71390526.0,Sid Meier's Pirates!,play,0.9
71390526.0,Half-Life Opposing Force,play,0.8
71390526.0,Sid Meier's Civilization IV Colonization,play,0.8
71390526.0,Half-Life Blue Shift,play,0.7
71390526.0,The Way of Life Free Edition,play,0.4
71390526.0,Fingerbones,play,0.3
71390526.0,The Ship Single Player,play,0.3
71390526.0,Left 4 Dead,play,0.2
242632396.0,Unturned,play,1.2
210525366.0,Dota 2,play,0.6
52217458.0,Total War SHOGUN 2,play,75.0
52217458.0,"Warhammer 40,000 Dawn of War II - Chaos Rising",play,6.6
52217458.0,Order of War,play,5.1
95461199.0,Counter-Strike,play,893.0
95461199.0,Counter-Strike Condition Zero,play,0.3
135179790.0,Call of Duty Modern Warfare 2 - Multiplayer,play,17.4
135179790.0,Call of Duty Modern Warfare 2,play,0.3
48792936.0,Empire Total War,play,66.0
94161846.0,Counter-Strike Global Offensive,play,412.0
94161846.0,Call of Duty Modern Warfare 3 - Multiplayer,play,308.0
94161846.0,Call of Duty Modern Warfare 3,play,47.0
94161846.0,7 Days to Die,play,42.0
94161846.0,Tropico 4,play,24.0
94161846.0,"Warhammer 40,000 Dawn of War II",play,22.0
94161846.0,Grand Theft Auto San Andreas,play,8.1
94161846.0,Grand Theft Auto IV,play,2.0
94161846.0,ORION Prelude,play,0.7
94161846.0,Team Fortress 2,play,0.7
295138491.0,Dota 2,play,2.2
58907890.0,Terraria,play,200.0
58907890.0,The Elder Scrolls V Skyrim,play,137.0
58907890.0,Grand Theft Auto V,play,89.0
58907890.0,"Warhammer 40,000 Dawn of War II",play,34.0
58907890.0,Garry's Mod,play,21.0
58907890.0,Shadowgrounds,play,6.0
58907890.0,Shadowgrounds Survivor,play,2.4
58907890.0,Kerbal Space Program,play,0.3
58907890.0,Star Wolves,play,0.1
191421015.0,Dota 2,play,6.0
241891753.0,DARK SOULS II Scholar of the First Sin,play,144.0
241891753.0,Mount & Blade With Fire and Sword,play,95.0
241891753.0,The Witcher 2 Assassins of Kings Enhanced Edition,play,4.8
163669475.0,Counter-Strike Global Offensive,play,189.0
163669475.0,Broforce,play,39.0
163669475.0,Garry's Mod,play,15.8
163669475.0,Hotline Miami,play,10.1
163669475.0,STARWHAL,play,5.7
163669475.0,Peggle Deluxe,play,2.6
163669475.0,Borderlands 2,play,1.5
163669475.0,SpeedRunners,play,0.5
163669475.0,Unturned,play,0.4
163669475.0,Nosgoth,play,0.3
163669475.0,Assassin's Creed II,play,0.3
163669475.0,Warframe,play,0.2
166318971.0,Dota 2,play,2.7
206248602.0,Dota 2,play,0.7
27100840.0,Counter-Strike Source,play,2.8
101248210.0,Dota 2,play,797.0
101248210.0,Natural Selection 2,play,0.9
61614735.0,Arma 3,play,200.0
61614735.0,theHunter,play,1.3
61614735.0,Tactical Intervention,play,0.2
111130695.0,Dota 2,play,1763.0
111130695.0,Counter-Strike Global Offensive,play,109.0
111130695.0,Left 4 Dead 2,play,40.0
111130695.0,DayZ,play,33.0
111130695.0,Counter-Strike Source,play,24.0
111130695.0,War Thunder,play,19.1
111130695.0,Battlefield Bad Company 2,play,14.4
111130695.0,PAYDAY 2,play,14.3
111130695.0,DiRT 3,play,13.4
111130695.0,Killing Floor,play,10.2
111130695.0,Euro Truck Simulator 2,play,8.8
111130695.0,Call of Duty Modern Warfare 2,play,8.0
111130695.0,Grand Theft Auto Episodes from Liberty City,play,6.9
111130695.0,"Warhammer 40,000 Dawn of War II",play,6.5
111130695.0,F1 2013,play,6.1
111130695.0,No More Room in Hell,play,6.0
111130695.0,Insurgency,play,5.5
111130695.0,Half-Life 2 Deathmatch,play,4.2
111130695.0,Age of Empires III Complete Collection,play,3.6
111130695.0,The Elder Scrolls V Skyrim,play,3.5
111130695.0,Half-Life 2 Lost Coast,play,2.1
111130695.0,Saints Row IV,play,1.3
111130695.0,Heroes & Generals,play,0.3
111130695.0,Day of Defeat Source,play,0.2
227490126.0,Warframe,play,591.0
227490126.0,DARK SOULS II Scholar of the First Sin,play,54.0
227490126.0,Grand Theft Auto V,play,13.4
227490126.0,Counter-Strike Global Offensive,play,5.0
75273484.0,Call of Duty Black Ops - Multiplayer,play,436.0
75273484.0,Call of Duty Modern Warfare 3 - Multiplayer,play,42.0
75273484.0,Call of Duty Black Ops,play,13.0
75273484.0,Call of Duty Modern Warfare 3,play,6.0
75273484.0,Warface,play,1.1
186645930.0,Unturned,play,49.0
110708539.0,DC Universe Online,play,3.6
214988530.0,Counter-Strike Global Offensive,play,37.0
152375240.0,Team Fortress 2,play,106.0
206178043.0,Dota 2,play,3.0
249480968.0,Dota 2,play,2.4
162894458.0,Team Fortress 2,play,16.9
133407060.0,Dota 2,play,0.6
34556248.0,Counter-Strike Source,play,3.9
34556248.0,Day of Defeat Source,play,1.4
34556248.0,Half-Life 2 Deathmatch,play,0.2
40754921.0,Half-Life 2,play,22.0
40754921.0,Half-Life 2 Deathmatch,play,18.0
40754921.0,Half-Life 2 Lost Coast,play,0.2
171580979.0,Need for Speed Hot Pursuit,play,10.4
171580979.0,Call of Duty Black Ops III,play,10.2
171580979.0,No More Room in Hell,play,3.2
171580979.0,Castle Crashers,play,0.8
214784227.0,Dota 2,play,1.2
145646661.0,Dota 2,play,352.0
145646661.0,FreeStyle2 Street Basketball,play,1.6
114416197.0,Fallout New Vegas,play,0.5
108512521.0,Mount & Blade Warband,play,32.0
108512521.0,Don't Starve,play,11.6
108512521.0,BloodRealm Battlegrounds,play,0.6
181453879.0,Terraria,play,285.0
181453879.0,Dota 2,play,247.0
181453879.0,Unturned,play,54.0
181453879.0,Team Fortress 2,play,51.0
181453879.0,The Binding of Isaac Rebirth,play,42.0
181453879.0,The Elder Scrolls V Skyrim,play,25.0
181453879.0,The Binding of Isaac,play,11.6
181453879.0,Garry's Mod,play,11.5
181453879.0,Rust,play,8.9
181453879.0,War Thunder,play,7.7
181453879.0,Ace of Spades,play,5.3
181453879.0,Ori and the Blind Forest,play,3.6
181453879.0,Total War ATTILA,play,3.1
181453879.0,Counter-Strike Source,play,1.1
181453879.0,Counter-Strike Nexon Zombies,play,0.3
181453879.0,Strife,play,0.2
181453879.0,Clicker Heroes,play,0.2
272542868.0,Dota 2,play,418.0
59107320.0,Portal,play,0.3
187817597.0,Unturned,play,3.9
187817597.0,Robocraft,play,0.6
176929122.0,Dota 2,play,1234.0
176929122.0,War Thunder,play,71.0
176929122.0,Don't Starve Together Beta,play,49.0
176929122.0,Terraria,play,38.0
176929122.0,7 Days to Die,play,26.0
176929122.0,PAYDAY 2,play,17.0
176929122.0,Saints Row IV,play,15.7
176929122.0,APB Reloaded,play,11.6
176929122.0,Everlasting Summer,play,10.2
176929122.0,theHunter,play,10.1
176929122.0,FlatOut 2,play,6.2
176929122.0,Lucius,play,5.9
176929122.0,Garry's Mod,play,4.1
176929122.0,Loadout,play,2.6
176929122.0,Spooky's House of Jump Scares,play,1.0
176929122.0,The Hat Man Shadow Ward,play,0.8
176929122.0,Metal Reaper Online,play,0.1
297340723.0,Dota 2,play,19.3
234190577.0,Counter-Strike Global Offensive,play,539.0
234190577.0,Grand Theft Auto V,play,212.0
234190577.0,Apotheon Arena,play,0.3
233408698.0,Bloodline Champions,play,0.7
67083031.0,Counter-Strike Source,play,146.0
67083031.0,Counter-Strike Global Offensive,play,110.0
67083031.0,Magic The Gathering - Duels of the Planeswalkers 2013,play,18.2
67083031.0,Sonic Generations,play,3.2
67083031.0,Spiral Knights,play,2.0
67083031.0,Trine 2,play,1.8
67083031.0,WAKFU,play,1.2
67083031.0,Team Fortress 2,play,1.2
67083031.0,Left 4 Dead 2,play,0.6
67083031.0,Portal,play,0.6
67083031.0,Euro Truck Simulator,play,0.2
105782521.0,Sid Meier's Civilization V,play,184.0
105782521.0,DayZ,play,106.0
105782521.0,Starbound,play,102.0
105782521.0,Call of Duty Ghosts - Multiplayer,play,32.0
105782521.0,The Walking Dead,play,30.0
105782521.0,The Walking Dead Season Two,play,27.0
105782521.0,How to Survive,play,20.0
105782521.0,Dark Souls Prepare to Die Edition,play,14.0
105782521.0,Rocket League,play,13.9
105782521.0,Sid Meier's Civilization IV Beyond the Sword,play,12.9
105782521.0,PAYDAY 2,play,11.2
105782521.0,Sniper Elite V2,play,7.4
105782521.0,XCOM Enemy Unknown,play,4.8
105782521.0,Batman Arkham Origins,play,3.8
105782521.0,Super Hexagon,play,1.5
105782521.0,F.E.A.R. 3,play,1.3
105782521.0,Tomb Raider,play,1.1
105782521.0,Project Zomboid,play,1.1
105782521.0,Heroes & Generals,play,0.7
105782521.0,Pool Nation,play,0.6
105782521.0,Terraria,play,0.2
105782521.0,FINAL FANTASY VII,play,0.2
105782521.0,Team Fortress 2,play,0.1
288916596.0,Dota 2,play,155.0
244293895.0,Dota 2,play,3.2
240671554.0,Dota 2,play,11.3
242866088.0,Dragon Nest Europe,play,4.7
274308276.0,WTFast Gamers Private Network (GPN),play,6.7
294155812.0,Team Fortress 2,play,0.1
148162764.0,Dota 2,play,86.0
150282867.0,Terraria,play,119.0
150282867.0,Space Engineers,play,3.5
298446224.0,Cities Skylines,play,21.0
120420435.0,Saints Row IV Inauguration Station,play,1.3
233407123.0,Robocraft,play,2.9
233407123.0,Team Fortress 2,play,0.6
233407123.0,Nosgoth,play,0.6
233407123.0,Unturned,play,0.6
14717252.0,Broken Sword 5 - the Serpent's Curse,play,7.9
14717252.0,Half-Life 2,play,2.4
14717252.0,Counter-Strike Source,play,0.1
245052241.0,Dota 2,play,1.1
236078667.0,Counter-Strike Global Offensive,play,323.0
72907554.0,The Elder Scrolls V Skyrim,play,165.0
72907554.0,Counter-Strike Source,play,116.0
72907554.0,SMITE,play,30.0
72907554.0,Counter-Strike Global Offensive,play,15.3
72907554.0,Sid Meier's Civilization V,play,9.0
72907554.0,Starbound,play,5.8
72907554.0,Spelunky,play,3.8
72907554.0,Unepic,play,1.1
72907554.0,Audiosurf,play,0.5
72907554.0,The Witcher Enhanced Edition,play,0.4
116450986.0,Dota 2,play,0.4
282464648.0,Counter-Strike Nexon Zombies,play,21.0
282464648.0,Team Fortress 2,play,18.3
282464648.0,Unturned,play,16.8
282464648.0,Dragons and Titans,play,16.0
282464648.0,Brawlhalla,play,13.6
282464648.0,Soccer Manager 2016,play,4.1
282464648.0,Trove,play,3.7
282464648.0,Card Hunter,play,3.0
282464648.0,CubeGun,play,1.1
282464648.0,Teeworlds,play,0.4
282464648.0,Cubic Castles,play,0.4
282464648.0,WARMODE,play,0.2
282464648.0,World of Soccer online,play,0.2
260265776.0,Mad Max,play,36.0
260265776.0,AdVenture Capitalist,play,1.9
260265776.0,Nosgoth,play,0.4
260265776.0,Robocraft,play,0.4
78369082.0,Counter-Strike Source,play,16.0
101602586.0,Dota 2,play,762.0
101602586.0,Borderlands 2,play,164.0
101602586.0,Terraria,play,55.0
101602586.0,Epic Battle Fantasy 4,play,51.0
101602586.0,Valkyria Chronicles,play,43.0
101602586.0,This War of Mine,play,38.0
101602586.0,Magicka,play,33.0
101602586.0,Borderlands The Pre-Sequel,play,27.0
101602586.0,Wolfenstein The New Order,play,23.0
101602586.0,BioShock Infinite,play,16.0
101602586.0,Team Fortress 2,play,9.6
101602586.0,Torchlight II,play,8.8
101602586.0,Transistor,play,8.4
101602586.0,The Darkness II,play,7.5
101602586.0,Half-Life 2,play,5.1
101602586.0,Portal,play,3.9
101602586.0,Serious Sam 3 BFE,play,3.7
101602586.0,Ikaruga,play,2.3
101602586.0,Magicka 2,play,2.1
101602586.0,Strider,play,1.5
101602586.0,Rocksmith,play,1.4
101602586.0,BioShock,play,0.5
101602586.0,Ragnarok,play,0.5
101602586.0,3089 -- Futuristic Action RPG,play,0.3
176709931.0,FreeStyle2 Street Basketball,play,25.0
176709931.0,Serious Sam HD The Second Encounter,play,1.4
182961604.0,Counter-Strike Global Offensive,play,777.0
182961604.0,Arma 3,play,646.0
182961604.0,Garry's Mod,play,35.0
182961604.0,Brick-Force,play,16.1
182961604.0,Robocraft,play,6.6
182961604.0,Insurgency,play,5.5
182961604.0,Realm of the Mad God,play,3.7
182961604.0,War Thunder,play,1.7
182961604.0,DayZ,play,1.1
182961604.0,Cry of Fear,play,0.7
182961604.0,Double Action Boogaloo,play,0.3
182961604.0,Warface,play,0.2
175223006.0,Dota 2,play,3.8
112907304.0,Sniper Elite V2,play,0.1
166598655.0,Dota 2,play,1.6
21557528.0,Counter-Strike,play,21.0
207860755.0,Dota 2,play,10.6
33904278.0,Counter-Strike,play,388.0
33904278.0,Counter-Strike Source,play,13.0
33904278.0,Counter-Strike Condition Zero,play,3.2
138010203.0,Team Fortress 2,play,14.6
232959254.0,Unturned,play,1.3
186078229.0,Unturned,play,3.9
208747788.0,GunZ 2 The Second Duel,play,2.6
210975085.0,Dota 2,play,3.8
10869571.0,Half-Life 2,play,23.0
209820105.0,Train Fever,play,0.6
180612782.0,Unturned,play,8.2
308695132.0,Champions Online,play,4.3
308695132.0,Brawlhalla,play,1.5
308695132.0,Counter-Strike Nexon Zombies,play,0.6
95918472.0,Aliens vs. Predator,play,1.6
221161433.0,Gunscape,play,0.4
164473026.0,Dota 2,play,1.4
100728962.0,Dota 2,play,73.0
147114426.0,Dota 2,play,1.8
22673724.0,Half-Life 2 Episode One,play,0.8
147079200.0,Unturned,play,2.8
147079200.0,Gotham City Impostors Free To Play,play,2.5
147079200.0,Dota 2,play,0.6
147079200.0,Robocraft,play,0.2
202239376.0,Dota 2,play,1.6
177924431.0,Dota 2,play,3.9
92842809.0,Portal,play,1.1
198327032.0,Gotham City Impostors Free To Play,play,0.5
167935300.0,Dota 2,play,1.7
285316500.0,Dota 2,play,0.1
123988363.0,Team Fortress 2,play,0.7
75092930.0,Counter-Strike,play,2117.0
75092930.0,Counter-Strike Condition Zero Deleted Scenes,play,0.6
75092930.0,Counter-Strike Condition Zero,play,0.1
201889336.0,Fallout New Vegas,play,49.0
201889336.0,Fallout 3,play,0.2
201889336.0,The Witcher 2 Assassins of Kings Enhanced Edition,play,0.1
1612666.0,BioShock Infinite,play,28.0
1612666.0,Tomb Raider,play,20.0
1612666.0,Sid Meier's Civilization V,play,19.1
1612666.0,Max Payne 3,play,16.7
1612666.0,Fallout New Vegas,play,14.4
1612666.0,Sleeping Dogs,play,12.9
1612666.0,Hitman Absolution,play,10.5
1612666.0,Dota 2,play,7.4
1612666.0,The Witcher 2 Assassins of Kings Enhanced Edition,play,6.2
1612666.0,Kingdom Rush,play,5.9
1612666.0,Left 4 Dead 2,play,5.8
1612666.0,Grand Theft Auto IV,play,2.5
1612666.0,Counter-Strike,play,1.3
1612666.0,Red Faction Armageddon,play,0.3
1612666.0,Hotline Miami,play,0.2
278825568.0,Dirty Bomb,play,0.3
83234559.0,Sid Meier's Civilization III Complete,play,299.0
83234559.0,Total War SHOGUN 2,play,89.0
83234559.0,Sid Meier's Civilization V,play,51.0
83234559.0,The Elder Scrolls V Skyrim,play,12.1
219435905.0,Team Fortress 2,play,0.4
204795948.0,Garry's Mod,play,122.0
204795948.0,Team Fortress 2,play,15.3
204795948.0,Dota 2,play,5.2
204795948.0,Speedball 2 HD,play,1.9
204795948.0,Canyon Capers,play,1.4
204795948.0,PixelJunk Monsters Ultimate,play,1.2
204795948.0,Loadout,play,1.0
204795948.0,Gun Monkeys,play,0.5
204795948.0,World of Guns Gun Disassembly,play,0.2
204795948.0,America's Army Proving Grounds,play,0.1
195414910.0,Sakura Clicker,play,240.0
195414910.0,War Thunder,play,82.0
195414910.0,Counter-Strike Global Offensive,play,63.0
195414910.0,Team Fortress 2,play,52.0
195414910.0,Rocket League,play,31.0
195414910.0,Borderlands 2,play,24.0
195414910.0,PAYDAY 2,play,22.0
195414910.0,Clicker Heroes,play,10.6
195414910.0,PAYDAY The Heist,play,5.0
195414910.0,Trove,play,3.8
195414910.0,Gear Up,play,3.1
195414910.0,Cry of Fear,play,2.7
195414910.0,Robocraft,play,2.2
195414910.0,Brick-Force,play,0.6
195414910.0,H1Z1,play,0.5
195414910.0,Kung Fu Strike The Warrior's Rise,play,0.4
195414910.0,UberStrike,play,0.3
79715089.0,Resident Evil 6 / Biohazard 6,play,13.8
79715089.0,BioShock Infinite,play,9.9
